seqnames	start	end	width	strand	name	chromROM	other_name	fid	chromBY	startn	endn	startnSY	endnSY	chromSY	chr	startsc1	endsc1	othernames	status	newname	rif1_Hafner	rif1RBM	fkh1fkh2_Knott	ctf19_Natsume
CP026293.1	561414	561691	278	+	ARS1422	chrXIV	ARS1422	602	CP026293.1	561414	561691	2312550	2312827	CP029160.1	chr14	561106	561384	proARS1422	Confirmed	ARS1422	NA	NA	act	null
CP026293.1	568023	569327	1305	+	Likely_chrXIV_15	chrXIV	proARS1423	603	CP026293.1	568023	569327	2319159	2320463	CP029160.1	chr14	567715	569020	proARS1423	Likely	Likely_chrXIV	NA	NA	null	null
CP026293.1	573308	581307	8000	+	Dubious_chrXIV_9	chrXIV	NA	604	CP026293.1	573308	581307	2324444	2332443	CP029160.1	chr14	573000	581000	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	586996	588195	1200	+	Dubious_chrXIV_10	chrXIV	NA	605	CP026293.1	586996	588195	2338132	2339331	CP029160.1	chr14	586688	587888	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	609764	610011	248	+	ARS1424	chrXIV	ARS1424	606	CP026293.1	609764	610011	2360902	2361149	CP029160.1	chr14	609458	609706	proARS1424	Confirmed	ARS1424	null	null	null	null
CP026293.1	616113	617926	1814	+	Likely_chrXIV_16	chrXIV	proARS1425	607	CP026293.1	616113	617926	2367251	2369064	CP029160.1	chr14	615807	617621	proARS1425	Likely	Likely_chrXIV	null	null	NA	null
CP026293.1	635965	636205	241	+	ARS1426	chrXIV	ARS1426	608	CP026293.1	635965	636205	2386617	2386857	CP029160.1	chr14	635660	635901	proARS1426	Confirmed	ARS1426	act	null	rep	act
CP026293.1	649181	664179	14999	+	Dubious_chrXIV_11	chrXIV	NA	609	CP026293.1	649181	664179	2399833	2414832	CP029160.1	chr14	648876	663876	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	675805	677004	1200	+	Dubious_chrXIV_12	chrXIV	NA	610	CP026293.1	675805	677004	2426459	2427658	CP029160.1	chr14	675502	676702	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	691785	692029	245	+	ARS1427	chrXIV	ARS1427	611	CP026293.1	691785	692029	2442439	2442683	CP029160.1	chr14	691482	691727	proARS1427	Confirmed	ARS1427	null	rep	null	null
CP026293.1	704144	705967	1824	+	Dubious_chrXIV_13	chrXIV	NA	612	CP026293.1	704144	705967	2454800	2456623	CP029160.1	chr14	703843	705667	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	713942	714435	494	+	ARS1428	chrXIV	ARS1428	613	CP026293.1	713942	714435	2464598	2465091	CP029160.1	chr14	713642	714136	proARS1428	Confirmed	ARS1428	NA	NA	rep	null
CP026293.1	731385	732095	711	+	Dubious_chrXIV_14	chrXIV	NA	614	CP026293.1	731385	732095	2482041	2482751	CP029160.1	chr14	731085	731795	NA	Dubious	Dubious_chrXIV	NA	NA	NA	null
CP026293.1	734436	735145	710	+	Likely_chrXIV_17	chrXIV	ARSXIV_734	615	CP026293.1	734436	735145	2485092	2485801	CP029160.1	chr14	734135	734845	NA	Likely	Likely_chrXIV	rep	null	NA	null
CP026293.1	738851	739282	432	+	ARS1428.5	chrXIV	ARS1428.5	616	CP026293.1	738851	739282	2489507	2489938	CP029160.1	chr14	738550	738982	NA	Confirmed	ARS1428.5	rep	null	null	null
CP026293.1	764302	764800	499	+	ARS1429	chrXIV	ARS1429	617	CP026293.1	764302	764800	2514958	2515456	CP029160.1	chr14	764001	764500	proARS1429	Confirmed	ARS1429	NA	NA	NA	null
CP026293.1	770270	777268	6999	+	Likely_chrXIV_18	chrXIV	ARSXIV_773	618	CP026293.1	770270	777268	2520926	2527924	CP029160.1	chr14	769969	776969	NA	Likely	Likely_chrXIV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXIV_1	chrXIV	NA	NA	NA	NA	NA	NA	NA	NA	chr14	50	2241	NA	Likely	Likely_chrXIV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXIV_2	chrXIV	NA	NA	NA	NA	NA	NA	NA	NA	chr14	6282	10914	proARS1402, proARS1403	Likely	Likely_chrXIV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXIV_3	chrXIV	NA	NA	NA	NA	NA	NA	NA	NA	chr14	13998	16375	proARS1404	Likely	Likely_chrXIV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXIV_19	chrXIV	NA	NA	NA	NA	NA	NA	NA	NA	chr14	781453	784287	proARS1430	Likely	Likely_chrXIV	NA	NA	NA	null
CP026303.1	35854	36089	236	+	ARS1506.5	chrXV	ARS1506.5	682	CP026303.1	35854	36089	4548290	4548525	CP029160.1	chr15	35667	35903	ARS1531	Confirmed	ARS1506.5	null	null	act	null
CP026303.1	37937	52937	15001	+	Dubious_chrXV_1	chrXV	NA	683	CP026303.1	37937	52937	4550373	4565373	CP029160.1	chr15	37750	52750	NA	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	72822	73057	236	+	ARS1507	chrXV	ARS1507	684	CP026303.1	72822	73057	4585259	4585494	CP029160.1	chr15	72636	72872	proARS1507	Confirmed	ARS1507	NA	NA	null	null
CP026303.1	74186	84185	10000	+	Likely_chrXV_5	chrXV	ARSXV_79	685	CP026303.1	74186	84185	4586623	4596622	CP029160.1	chr15	74000	84000	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026303.1	85381	85629	249	+	ARS1508	chrXV	ARS1508	686	CP026303.1	85381	85629	4597818	4598066	CP029160.1	chr15	85195	85444	proARS1508	Confirmed	ARS1508	NA	null	null	null
CP026303.1	103438	104351	914	+	Likely_chrXV_6	chrXV	ARSXV_104	687	CP026303.1	103438	104351	4615875	4616788	CP029160.1	chr15	103253	104167	NA	Likely	Likely_chrXV	NA	NA	null	null
CP026303.1	114028	114268	241	+	ARS1509	chrXV	ARS1509	688	CP026303.1	114028	114268	4626462	4626702	CP029160.1	chr15	113843	114084	proARS1509	Confirmed	ARS1509	null	null	act	null
CP026303.1	129107	130366	1260	+	ARS1509.3	chrXV	ARS1509.3	689	CP026303.1	129107	130366	4641541	4642800	CP029160.1	chr15	128922	130182	NA	Confirmed	ARS1509.3	NA	NA	NA	null
CP026303.1	155157	155646	490	+	ARS1509.5	chrXV	ARS1509.5	690	CP026303.1	155157	155646	4667591	4668080	CP029160.1	chr15	154972	155462	NA	Confirmed	ARS1509.5	NA	NA	null	null
CP026303.1	159388	160751	1364	+	Dubious_chrXV_2	chrXV	NA	691	CP026303.1	159388	160751	4671822	4673185	CP029160.1	chr15	159203	160567	NA	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	167159	167404	246	+	ARS1510	chrXV	ARS1510	692	CP026303.1	167159	167404	4679593	4679838	CP029160.1	chr15	166974	167220	proARS1510	Confirmed	ARS1510	null	null	act	null
CP026303.1	227665	228300	636	+	ARS1510.5	chrXV	ARS1510.5	693	CP026303.1	227665	228300	4740100	4740735	CP029160.1	chr15	227481	228117	NA	Confirmed	ARS1510.5	null	null	act	null
CP026303.1	237936	252935	15000	+	Dubious_chrXV_3	chrXV	NA	694	CP026303.1	237936	252935	4750370	4765369	CP029160.1	chr15	237752	252752	NA	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	268767	269476	710	+	Dubious_chrXV_4	chrXV	NA	695	CP026303.1	268767	269476	4781201	4781910	CP029160.1	chr15	268585	269295	NA	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	277711	277959	249	+	ARS1511	chrXV	ARS1511	696	CP026303.1	277711	277959	4790145	4790393	CP029160.1	chr15	277529	277778	proARS1511	Confirmed	ARS1511	null	null	act	null
CP026303.1	309151	309643	493	+	ARS1512	chrXV	ARS1512	697	CP026303.1	309151	309643	4821585	4822077	CP029160.1	chr15	308969	309462	proARS1512	Confirmed	ARS1512	null	null	rep	act
CP026303.1	331674	332887	1214	+	Likely_chrXV_7	chrXV	ARSXV_332	698	CP026303.1	331674	332887	4844109	4845322	CP029160.1	chr15	331493	332707	NA	Likely	Likely_chrXV	null	null	NA	act
CP026303.1	337460	337708	249	+	ARS1513	chrXV	ARS1513	699	CP026303.1	337460	337708	4849895	4850143	CP029160.1	chr15	337279	337528	proARS1513	Confirmed	ARS1513	null	null	null	act
CP026303.1	347815	349043	1229	+	Likely_chrXV_8	chrXV	ARSXV_348	700	CP026303.1	347815	349043	4860250	4861478	CP029160.1	chr15	347633	348862	NA	Likely	Likely_chrXV	NA	NA	null	act
CP026303.1	353925	355068	1144	+	Likely_chrXV_9	chrXV	ARSXV_354	701	CP026303.1	353925	355068	4866360	4867503	CP029160.1	chr15	353743	354887	NA	Likely	Likely_chrXV	NA	NA	NA	act
CP026303.1	371873	372806	934	+	Likely_chrXV_10	chrXV	ARSXV_372	702	CP026303.1	371873	372806	4884310	4885243	CP029160.1	chr15	371693	372627	NA	Likely	Likely_chrXV	NA	NA	null	null
CP026303.1	397952	399215	1264	+	Likely_chrXV_11	chrXV	ARSXV_398	703	CP026303.1	397952	399215	4910390	4911653	CP029160.1	chr15	397773	399037	NA	Likely	Likely_chrXV	NA	NA	null	null
CP026303.1	436908	437141	234	+	ARS1513.5	chrXV	ARS1513.5	704	CP026303.1	436908	437141	4949346	4949579	CP029160.1	chr15	436732	436966	ARS1501	Confirmed	ARS1513.5	null	null	act	null
CP026303.1	444999	446292	1294	+	Dubious_chrXV_5	chrXV	NA	705	CP026303.1	444999	446292	4957437	4958730	CP029160.1	chr15	444823	446117	NA	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	458198	459501	1304	+	Likely_chrXV_12	chrXV	ARSXV_459	706	CP026303.1	458198	459501	4970637	4971940	CP029160.1	chr15	458023	459327	NA	Likely	Likely_chrXV	act	null	NA	null
CP026303.1	463873	465051	1179	+	Likely_chrXV_13	chrXV	ARSXV_464	707	CP026303.1	463873	465051	4976312	4977490	CP029160.1	chr15	463698	464877	NA	Likely	Likely_chrXV	act	null	null	null
CP026303.1	489819	490302	484	+	ARS1514	chrXV	ARS1514	708	CP026303.1	489819	490302	5002259	5002742	CP029160.1	chr15	489645	490129	NA	Confirmed	ARS1514	null	null	act	null
CP026303.1	494143	495799	1657	+	Dubious_chrXV_6	chrXV	proARS1515	709	CP026303.1	494143	495799	5006583	5008239	CP029160.1	chr15	493968	495625	proARS1515	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	497319	497777	459	+	ARS1515.5	chrXV	ARS1515.5	710	CP026303.1	497319	497777	5009759	5010217	CP029160.1	chr15	497144	497603	NA	Confirmed	ARS1515.5	null	null	NA	null
CP026303.1	514433	515632	1200	+	Likely_chrXV_14	chrXV	ARSXV_515	711	CP026303.1	514433	515632	5026873	5028072	CP029160.1	chr15	514258	515458	NA	Likely	Likely_chrXV	NA	null	NA	null
CP026303.1	520716	521214	499	+	ARS1515.7	chrXV	ARS1515.7	712	CP026303.1	520716	521214	5033156	5033654	CP029160.1	chr15	520541	521040	NA	Confirmed	ARS1515.7	NA	null	rep	null
CP026303.1	566585	566818	234	+	ARS1516	chrXV	ARS1516	713	CP026303.1	566585	566818	5079024	5079257	CP029160.1	chr15	566409	566643	ADE2, proARS1516	Confirmed	ARS1516	null	null	rep	null
CP026303.1	575639	579122	3484	+	Likely_chrXV_15	chrXV	ARSXV_577	714	CP026303.1	575639	579122	5088078	5091561	CP029160.1	chr15	575463	578947	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026303.1	601061	601135	75	+	ARS1517	chrXV	ARS1517	715	CP026303.1	601061	601135	5113500	5113574	CP029160.1	chr15	600885	600960	ARS1502, proARS1517	Confirmed	ARS1517	null	null	rep	null
CP026303.1	601397	608396	7000	+	Likely_chrXV_16	chrXV	ARSXV_605	716	CP026303.1	601397	608396	5113836	5120835	CP029160.1	chr15	601221	608221	NA	Likely	Likely_chrXV	null	null	NA	null
CP026303.1	617089	618602	1514	+	Likely_chrXV_17	chrXV	proARS1518	717	CP026303.1	617089	618602	5129528	5131041	CP029160.1	chr15	616913	618427	proARS1518	Likely	Likely_chrXV	null	act	null	null
CP026303.1	631235	632434	1200	+	Dubious_chrXV_7	chrXV	NA	718	CP026303.1	631235	632434	5143674	5144873	CP029160.1	chr15	631059	632259	NA	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	645972	647171	1200	+	Likely_chrXV_18	chrXV	ARSXV_646	719	CP026303.1	645972	647171	5158411	5159610	CP029160.1	chr15	645796	646996	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026303.1	656808	657051	244	+	ARS1519	chrXV	ARS1519	720	CP026303.1	656808	657051	5169247	5169490	CP029160.1	chr15	656632	656876	proARS1519	Confirmed	ARS1519	NA	NA	null	null
CP026303.1	663064	664132	1069	+	Likely_chrXV_19	chrXV	ARSXV_663	721	CP026303.1	663064	664132	5175503	5176571	CP029160.1	chr15	662888	663957	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026303.1	669981	670690	710	+	Likely_chrXV_20	chrXV	ARSXV_670	722	CP026303.1	669981	670690	5182420	5183129	CP029160.1	chr15	669805	670515	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026303.1	681287	681785	499	+	ARS1520	chrXV	ARS1520	723	CP026303.1	681287	681785	5193727	5194225	CP029160.1	chr15	681112	681611	proARS1520	Confirmed	ARS1520	null	null	rep	null
CP026303.1	699675	709674	10000	+	Likely_chrXV_21	chrXV	ARSXV_705	724	CP026303.1	699675	709674	5212115	5222114	CP029160.1	chr15	699500	709500	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026303.1	729723	729952	230	+	ARS1521	chrXV	ARS1521	725	CP026303.1	729723	729952	5242164	5242393	CP029160.1	chr15	729739	729969	proARS1521	Confirmed	ARS1521	null	null	rep	null
CP026303.1	733205	740204	7000	+	Likely_chrXV_22	chrXV	ARSXV_737	726	CP026303.1	733205	740204	5245646	5252645	CP029160.1	chr15	733221	740221	NA	Likely	Likely_chrXV	null	null	NA	null
CP026303.1	759204	766203	7000	+	Likely_chrXV_23	chrXV	ARSXV_763	727	CP026303.1	759204	766203	5271646	5278645	CP029160.1	chr15	759221	766221	NA	Likely	Likely_chrXV	null	null	NA	null
CP026303.1	766600	766844	245	+	ARS1523	chrXV	ARS1523	728	CP026303.1	766600	766844	5279042	5279286	CP029160.1	chr15	766617	766862	proARS1522, proARS1523	Confirmed	ARS1523	null	null	null	null
CP026303.1	783325	783543	219	+	ARS1524	chrXV	ARS1524	729	CP026303.1	783325	783543	5295769	5295987	CP029160.1	chr15	783344	783563	proARS1524	Confirmed	ARS1524	NA	NA	rep	null
CP026303.1	847649	848848	1200	+	Likely_chrXV_24	chrXV	ARSXV_848	730	CP026303.1	847649	848848	5360094	5361293	CP029160.1	chr15	847666	848866	NA	Likely	Likely_chrXV	null	null	NA	null
CP026303.1	854718	855210	493	+	ARS1525	chrXV	ARS1525	731	CP026303.1	854718	855210	5367163	5367653	CP029160.1	chr15	854735	855228	proARS1525	Confirmed	ARS1525	null	null	null	null
CP026303.1	874173	874416	244	+	ARS1526	chrXV	ARS1526	732	CP026303.1	874173	874416	5386616	5386859	CP029160.1	chr15	874190	874434	proARS1526	Confirmed	ARS1526	null	null	null	null
CP026303.1	882636	885335	2700	+	Dubious_chrXV_8	chrXV	NA	733	CP026303.1	882636	885335	5395079	5397778	CP029160.1	chr15	882650	885350	NA	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	898589	900552	1964	+	Likely_chrXV_25	chrXV	ARSXV_900	734	CP026303.1	898589	900552	5411033	5412996	CP029160.1	chr15	898603	900567	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026303.1	901369	903132	1764	+	Dubious_chrXV_9	chrXV	proARS1527	735	CP026303.1	901369	903132	5413813	5415576	CP029160.1	chr15	901383	903147	proARS1527	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	908274	908522	249	+	ARS1528	chrXV	ARS1528	736	CP026303.1	908274	908522	5420718	5420966	CP029160.1	chr15	908288	908537	proARS1528	Confirmed	ARS1528	act	null	null	null
CP026303.1	945335	946534	1200	+	Likely_chrXV_26	chrXV	ARSXV_946	737	CP026303.1	945335	946534	5457779	5458978	CP029160.1	chr15	945350	946550	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026303.1	981437	981672	236	+	ARS1529	chrXV	ARS1529	738	CP026303.1	981437	981672	5493882	5494117	CP029160.1	chr15	981454	981690	proARS1529	Confirmed	ARS1529	null	null	null	null
CP026303.1	997686	999339	1654	+	Likely_chrXV_27	chrXV	ARSXV_999	739	CP026303.1	997686	999339	5510131	5511782	CP029160.1	chr15	997703	999357	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026303.1	1011416	1012615	1200	+	Likely_chrXV_28	chrXV	ARSXV_1012	740	CP026303.1	1011416	1012615	5523859	5525058	CP029160.1	chr15	1011435	1012635	NA	Likely	Likely_chrXV	NA	NA	null	null
CP026303.1	1019379	1019831	453	+	Dubious_chrXV_10	chrXV	NA	741	CP026303.1	1019379	1019831	5531820	5532273	CP029160.1	chr15	1019398	1019852	NA	Dubious	Dubious_chrXV	NA	NA	NA	null
CP026303.1	1022528	1023631	1104	+	Likely_chrXV_29	chrXV	ARSXV_1023	742	CP026303.1	1022528	1023631	5534970	5536073	CP029160.1	chr15	1022548	1023652	NA	Likely	Likely_chrXV	NA	NA	null	null
CP026303.1	1053470	1053880	411	+	ARS1529.5	chrXV	ARS1529.5	743	CP026303.1	1053470	1053880	5565915	5566325	CP029160.1	chr15	1053490	1053901	NA	Confirmed	ARS1529.5	null	null	act	null
CP026303.1	1056028	1059931	3904	+	Likely_chrXV_30	chrXV	ARSXV_1058	744	CP026303.1	1056028	1059931	5568473	5572376	CP029160.1	chr15	1056048	1059952	NA	Likely	Likely_chrXV	null	null	NA	null
CP026303.1	1071078	1072781	1704	+	Dubious_chrXV_11	chrXV	NA	745	CP026303.1	1071078	1072781	5583523	5585226	CP029160.1	chr15	1071098	1072802	NA	Dubious	Dubious_chrXV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXV_1	chrXV	NA	NA	NA	NA	NA	NA	NA	NA	chr15	23	2646	proARS1503	Likely	Likely_chrXV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXV_2	chrXV	NA	NA	NA	NA	NA	NA	NA	NA	chr15	9761	12672	proARS1504, proARS1505	Likely	Likely_chrXV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXV_3	chrXV	NA	NA	NA	NA	NA	NA	NA	NA	chr15	18367	20227	proARS1506	Likely	Likely_chrXV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXV_4	chrXV	NA	NA	NA	NA	NA	NA	NA	NA	chr15	22523	24675	NA	Likely	Likely_chrXV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXV_31	chrXV	NA	NA	NA	NA	NA	NA	NA	NA	chr15	1077498	1085252	proARS1530	Likely	Likely_chrXV	NA	NA	NA	null
NA	NA	NA	NA	NA	Likely_chrXV_32	chrXV	NA	NA	NA	NA	NA	NA	NA	NA	chr15	1089998	1091252	NA	Likely	Likely_chrXV	NA	NA	NA	null
CP026290.1	7110	8770	1661	+	ARS1601	chrXVI	ARS1601	747	CP026290.1	7110	8770	14444	16104	CP029160.1	chr16	6778	8439	proARS1601	Confirmed	ARS1601	rep	act	NA	null
CP026290.1	12622	13558	937	+	ARS1602	chrXVI	ARS1602	748	CP026290.1	12622	13558	19956	20892	CP029160.1	chr16	12290	13227	proARS1602	Confirmed	ARS1602	rep	act	NA	null
CP026290.1	18532	20010	1479	+	Likely_chrXVI_1	chrXVI	proARS1603	749	CP026290.1	18532	20010	25866	27344	CP029160.1	chr16	18202	19681	proARS1603	Likely	Likely_chrXVI	rep	act	NA	null
CP026290.1	43306	43541	236	+	ARS1604	chrXVI	ARS1604	750	CP026290.1	43306	43541	50640	50875	CP029160.1	chr16	42976	43212	proARS1604	Confirmed	ARS1604	null	act	null	null
CP026290.1	49608	64607	15000	+	Dubious_chrXVI_2	chrXVI	ARSXV_57	751	CP026290.1	49608	64607	56942	71941	CP029160.1	chr16	49278	64278	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	73368	73612	245	+	ARS1605	chrXVI	ARS1605	752	CP026290.1	73368	73612	80702	80946	CP029160.1	chr16	73038	73283	proARS1605	Confirmed	ARS1605	null	null	null	null
CP026290.1	90087	93303	3217	+	Likely_chrXVI_2	chrXVI	proARS1606	753	CP026290.1	90087	93303	97421	100637	CP029160.1	chr16	89758	92975	proARS1606	Likely	Likely_chrXVI	NA	null	null	null
CP026290.1	116834	117093	260	+	ARS1607	chrXVI	ARS1607	754	CP026290.1	116834	117093	124168	124427	CP029160.1	chr16	116505	116765	proARS1607	Confirmed	ARS1607	null	null	rep	null
CP026290.1	141925	142634	710	+	Dubious_chrXVI_3	chrXVI	NA	755	CP026290.1	141925	142634	149259	149968	CP029160.1	chr16	141595	142305	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	162014	163767	1754	+	Likely_chrXVI_3	chrXVI	proARS1698	756	CP026290.1	162014	163767	169348	171101	CP029160.1	chr16	161693	163447	proARS1608	Likely	Likely_chrXVI	null	null	rep	null
CP026290.1	178962	180145	1184	+	Likely_chrXVI_4	chrXVI	ARSXVI_179	757	CP026290.1	178962	180145	186298	187481	CP029160.1	chr16	178643	179827	NA	Likely	Likely_chrXVI	NA	NA	null	null
CP026290.1	190282	191775	1494	+	Likely_chrXVI_5	chrXVI	ARSXVI_191	758	CP026290.1	190282	191775	197618	199111	CP029160.1	chr16	189963	191457	NA	Likely	Likely_chrXVI	NA	NA	NA	null
CP026290.1	195221	196414	1194	+	Likely_chrXVI_6	chrXVI	ARSXVI_196	759	CP026290.1	195221	196414	202557	203750	CP029160.1	chr16	194903	196097	NA	Likely	Likely_chrXVI	NA	NA	act	null
CP026290.1	210785	212040	1256	+	ARS1609	chrXVI	ARS1609	760	CP026290.1	210785	212040	218121	219376	CP029160.1	chr16	210467	211723	proARS1609	Confirmed	ARS1609	null	null	null	null
CP026290.1	214801	216824	2024	+	Likely_chrXVI_7	chrXVI	proARS1610	761	CP026290.1	214801	216824	222139	224163	CP029160.1	chr16	214486	216511	proARS1610	Likely	Likely_chrXVI	null	null	NA	null
CP026290.1	219901	220979	1079	+	Dubious_chrXVI_4	chrXVI	proARS1611	762	CP026290.1	219901	220979	227240	228318	CP029160.1	chr16	219587	220666	proARS1611	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	241537	242580	1044	+	Likely_chrXVI_8	chrXVI	ARSXVI_242	763	CP026290.1	241537	242580	248876	249919	CP029160.1	chr16	241223	242267	NA	Likely	Likely_chrXVI	NA	NA	act	null
CP026290.1	250558	251267	710	+	Likely_chrXVI_9	chrXVI	ARSXVI_251	764	CP026290.1	250558	251267	257898	258607	CP029160.1	chr16	250245	250955	NA	Likely	Likely_chrXVI	NA	NA	NA	null
CP026290.1	261481	262999	1519	+	Likely_chrXVI_10	chrXVI	proARS1612	765	CP026290.1	261481	262999	268821	270339	CP029160.1	chr16	261168	262687	proARS1612	Likely	Likely_chrXVI	null	null	rep	null
CP026290.1	265916	266991	1076	+	Dubious_chrXVI_5	chrXVI	proARS1613	766	CP026290.1	265916	266991	273256	274331	CP029160.1	chr16	265603	266679	proARS1613	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	274231	275274	1044	+	Likely_chrXVI_11	chrXVI	ARSXVI_274	767	CP026290.1	274231	275274	281571	282614	CP029160.1	chr16	273918	274962	NA	Likely	Likely_chrXVI	NA	NA	null	null
CP026290.1	289795	290015	221	+	ARS1614	chrXVI	ARS1614	768	CP026290.1	289795	290015	297136	297356	CP029160.1	chr16	289483	289704	proARS1614	Confirmed	ARS1614	null	null	act	null
CP026290.1	298124	299597	1474	+	Likely_chrXVI_12	chrXVI	ARSXVI_299	769	CP026290.1	298124	299597	305466	306939	CP029160.1	chr16	297813	299287	NA	Likely	Likely_chrXVI	NA	NA	NA	null
CP026290.1	303743	305336	1594	+	Likely_chrXVI_13	chrXVI	proARS1615	770	CP026290.1	303743	305336	311086	312679	CP029160.1	chr16	303433	305027	proARS1615	Likely	Likely_chrXVI	NA	NA	null	null
CP026290.1	317053	318706	1654	+	Likely_chrXVI_14	chrXVI	proARS1616	771	CP026290.1	317053	318706	324396	326049	CP029160.1	chr16	316743	318397	proARS1616	Likely	Likely_chrXVI	NA	NA	null	null
CP026290.1	319310	329309	10000	+	Likely_chrXVI_15	chrXVI	ARSXVI_324	772	CP026290.1	319310	329309	326653	336652	CP029160.1	chr16	319000	329000	NA	Likely	Likely_chrXVI	NA	NA	NA	null
CP026290.1	331988	332383	396	+	ARS1617	chrXVI	ARS1617	773	CP026290.1	331988	332383	339331	339726	CP029160.1	chr16	331678	332074	proARS1617	Confirmed	ARS1617	null	null	rep	null
CP026290.1	355447	362445	6999	+	Dubious_chrXVI_6	chrXVI	NA	774	CP026290.1	355447	362445	362790	369789	CP029160.1	chr16	355133	362133	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	369316	370049	734	+	Likely_chrXVI_16	chrXVI	ARSXVI_369	775	CP026290.1	369316	370049	376660	377393	CP029160.1	chr16	369003	369737	NA	Likely	Likely_chrXVI	NA	NA	null	null
CP026290.1	377036	378249	1214	+	Likely_chrXVI_17	chrXVI	ARSXVI_377	776	CP026290.1	377036	378249	384380	385593	CP029160.1	chr16	376723	377937	NA	Likely	Likely_chrXVI	NA	NA	NA	null
CP026290.1	384846	385093	248	+	ARS1618	chrXVI	ARS1618	777	CP026290.1	384846	385093	392193	392440	CP029160.1	chr16	384536	384784	proARS1618	Confirmed	ARS1618	null	null	act	null
CP026290.1	414341	416380	2040	+	ARS1618.5	chrXVI	ARS1618.5	778	CP026290.1	414341	416380	421689	423728	CP029160.1	chr16	414032	416072	NA	Confirmed	ARS1618.5	null	null	NA	null
CP026290.1	418441	418667	227	+	ARS1619	chrXVI	ARS1619	779	CP026290.1	418441	418667	425789	426015	CP029160.1	chr16	418132	418359	proARS1619	Confirmed	ARS1619	null	null	act	null
CP026290.1	422590	423688	1099	+	Dubious_chrXVI_7	chrXVI	proARS1620	780	CP026290.1	422590	423688	429938	431036	CP029160.1	chr16	422281	423380	proARS1620	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	427581	429064	1484	+	Likely_chrXVI_18	chrXVI	ARSXVI_428	781	CP026290.1	427581	429064	434930	436413	CP029160.1	chr16	427273	428757	NA	Likely	Likely_chrXVI	NA	NA	null	null
CP026290.1	439421	441679	2259	+	Likely_chrXVI_19	chrXVI	ARSXVI_440	782	CP026290.1	439421	441679	446770	449028	CP029160.1	chr16	439113	441372	NA	Likely	Likely_chrXVI	NA	NA	NA	null
CP026290.1	453967	454935	969	+	Likely_chrXVI_20	chrXVI	ARSXVI_454	783	CP026290.1	453967	454935	461316	462284	CP029160.1	chr16	453658	454627	NA	Likely	Likely_chrXVI	null	act	NA	null
CP026290.1	456866	457113	248	+	ARS1620.5	chrXVI	ARS1620.5	784	CP026290.1	456866	457113	464215	464462	CP029160.1	chr16	456557	456805	ARS1633	Confirmed	ARS1620.5	null	act	null	null
CP026290.1	473308	481307	8000	+	Dubious_chrXVI_8	chrXVI	NA	785	CP026290.1	473308	481307	480658	488657	CP029160.1	chr16	473000	481000	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
CP026290.1	482302	497298	14997	+	Dubious_chrXVI_9	chrXVI	NA	786	CP026290.1	482302	497298	489652	504650	CP029160.1	chr16	481995	496995	NA	Dubious	Dubious_chrXVI	NA	NA	NA	null
